,i,r̄,Mfac,rFac,f1,f2,f3,f4,pa,Sα,phaseAmplitude,t_char,rBLR,FHWM
94618,2,4,4,4,1,2,1,4,1,3,3,2,3,1
82913,1,3,2,3,5,2,2,4,1,2,1,1,1,1
75521,2,1,4,4,1,3,5,3,1,4,1,1,1,1
122415,1,3,5,3,4,4,2,4,1,4,1,2,3,1
33663,5,5,3,5,3,3,5,3,3,1,2,2,3,1
100912,4,4,4,4,1,2,5,4,5,2,2,3,3,1
120854,5,5,3,3,1,1,1,5,5,1,1,2,3,1
142398,5,3,4,1,3,1,2,3,3,4,1,2,2,1
134667,1,1,2,4,1,1,1,3,5,5,1,1,1,1
1616,1,1,3,1,1,3,3,3,5,1,1,1,1,1
72305,2,3,4,2,4,4,1,2,2,1,2,2,2,1
75052,5,3,5,5,3,5,3,3,1,4,2,2,3,1
115337,3,4,5,3,4,5,5,3,3,5,2,3,3,1
96734,3,4,3,1,5,3,2,5,3,2,1,2,2,1
134582,4,5,3,5,3,3,4,5,5,3,2,2,3,1
139669,4,4,5,4,4,5,1,2,4,1,2,3,4,1
91023,3,5,4,4,4,4,2,2,3,4,3,3,4,1
66504,2,3,4,5,4,5,2,5,4,2,2,1,2,1
121115,4,2,1,3,4,5,1,2,3,3,1,1,1,1
128460,2,1,3,1,1,4,3,2,2,5,1,1,1,1
83729,2,1,4,4,4,4,3,2,2,5,1,1,1,1
69497,1,5,2,2,5,4,4,3,2,2,1,1,2,1
10307,3,1,3,5,3,5,1,5,1,3,1,1,1,5
140721,3,2,1,1,5,5,1,3,2,5,1,1,1,1
104192,3,1,5,1,2,4,4,4,1,2,1,1,1,1
51072,3,1,1,3,3,2,4,3,3,2,1,1,1,1
45911,3,5,4,5,5,3,5,1,4,3,3,4,4,1
12555,3,3,1,1,5,3,3,3,5,1,1,1,1,1
70384,3,2,5,5,4,2,3,4,3,2,1,2,2,1
138228,4,1,4,4,2,2,5,5,3,3,1,1,1,1
133052,4,2,4,4,3,1,4,5,3,3,1,1,2,1
112260,2,4,1,1,4,3,4,3,1,3,2,1,1,1
90020,5,2,3,1,1,5,2,5,5,3,1,1,1,1
138735,2,3,4,1,4,1,2,2,2,4,1,2,2,1
118504,1,1,5,1,1,5,3,3,2,3,1,1,1,1
122470,5,1,4,1,3,3,4,2,4,3,1,1,1,2
124309,5,3,4,5,2,3,4,3,5,1,1,2,3,1
61488,2,1,5,1,5,5,1,1,2,3,1,1,1,1
26090,5,1,5,5,5,5,5,5,3,1,1,1,1,3
33308,5,5,3,3,5,3,5,1,1,3,2,2,3,1
130351,5,3,1,3,4,4,4,5,4,3,2,1,1,1
62468,5,1,1,2,1,2,3,4,2,3,1,1,1,1
19547,3,5,3,5,1,3,5,5,1,3,3,3,3,1
53188,1,1,2,5,5,3,3,5,5,1,1,1,1,1
15519,3,3,5,1,3,3,1,3,1,5,1,2,3,1
133059,5,3,4,2,1,4,4,4,2,3,2,2,2,1
8288,3,1,1,3,5,1,3,5,5,3,1,1,1,5
34164,5,5,5,1,3,3,3,3,1,1,2,4,5,1
93635,3,1,3,1,3,3,3,3,2,1,1,1,1,1
66563,1,2,2,5,4,5,1,4,2,5,1,1,1,1
77249,4,3,4,4,4,2,5,2,4,2,2,2,2,1
53791,2,1,3,5,5,1,3,4,1,5,1,1,1,1
138568,2,3,2,2,3,2,4,1,5,5,1,1,1,1
13007,3,3,1,3,5,1,3,1,3,5,1,1,1,1
88267,2,3,4,2,1,2,4,1,5,2,1,2,2,1
57605,3,2,3,3,2,2,1,3,4,5,1,1,1,1
94575,4,2,5,4,5,4,4,3,4,4,1,1,2,1
72291,3,5,4,1,5,4,5,1,4,2,2,3,3,1
37481,5,4,2,1,3,5,3,4,2,2,1,1,2,1
117149,5,3,4,2,5,1,3,5,2,2,1,2,2,1
53413,1,2,1,4,2,5,2,3,3,4,2,1,1,1
142213,3,1,3,5,3,5,5,3,4,2,1,1,1,1
63538,5,1,5,4,2,2,5,5,3,3,1,1,1,1
77870,4,4,5,1,5,1,5,3,3,4,2,3,3,1
132670,5,1,1,4,4,3,4,2,2,2,1,1,1,1
87040,2,1,2,3,3,3,3,1,4,2,1,1,1,1
83164,3,1,3,5,5,5,1,1,3,3,1,1,1,1
96517,3,3,5,4,3,5,1,4,3,5,1,2,3,1
141497,5,1,1,3,1,2,4,2,3,4,1,1,1,1
52528,3,2,4,1,3,1,2,5,5,3,1,1,1,1
6743,1,3,5,1,5,1,3,3,3,5,1,2,3,1
135641,3,2,5,3,1,5,5,5,4,2,1,1,2,1
17679,3,5,1,3,3,5,3,5,3,1,2,1,1,1
104090,2,1,3,5,1,1,4,3,4,2,1,1,1,1
92116,5,5,3,5,1,2,2,4,3,2,3,2,3,1
56029,4,2,5,4,3,2,2,1,1,2,1,2,2,1
98889,2,5,4,3,1,3,1,3,3,1,3,3,4,1
130355,5,5,4,1,4,5,2,1,4,3,2,2,3,1
15704,3,3,5,1,5,3,1,1,3,3,1,2,3,1
33660,5,5,3,5,3,3,5,1,5,5,2,2,3,1
53716,1,2,5,3,5,1,5,5,3,3,1,1,2,1
64852,5,2,5,5,3,5,5,5,5,1,1,1,2,1
26875,5,3,1,3,3,3,3,5,5,5,1,1,1,1
121424,3,4,5,1,4,5,2,1,2,2,1,3,3,1
33914,5,5,5,1,1,1,1,3,3,5,3,4,5,1
66926,3,3,1,1,4,5,3,4,2,1,2,1,1,1
137669,3,5,1,2,4,1,2,2,2,1,2,1,1,1
52600,2,3,1,4,4,2,5,2,4,1,2,1,1,1
85873,2,3,2,4,5,2,1,2,1,1,2,1,1,1
25948,5,1,5,5,5,1,3,1,3,1,1,1,1,3
73530,3,3,3,2,3,1,2,2,5,4,1,1,2,1
108182,3,2,3,3,2,5,4,1,2,4,1,1,1,1
66705,4,4,5,3,5,1,4,2,2,2,1,3,4,1
121761,3,2,1,2,5,2,2,5,1,2,1,1,1,1
49216,4,3,1,2,4,2,4,2,2,4,1,1,1,1
6176,1,3,3,3,5,3,3,3,5,1,1,1,2,1
83578,5,3,3,3,2,2,2,2,2,3,1,1,1,1
107423,5,3,1,5,5,4,2,3,4,3,2,1,1,1
100684,2,4,1,1,5,4,1,5,1,3,2,1,1,1
97990,2,4,2,3,2,3,3,3,1,2,3,1,1,1
49248,3,5,2,5,3,2,1,3,2,4,3,1,2,1
142356,4,4,3,2,1,4,1,1,3,5,2,2,2,1
82289,3,5,4,2,4,5,2,2,3,4,3,3,4,1
69682,1,1,2,5,3,5,5,2,2,1,1,1,1,1
140349,3,4,3,2,4,5,5,2,5,3,1,2,2,1
13829,3,3,3,1,1,5,3,1,3,3,1,1,2,1
99019,5,3,4,1,1,3,5,2,1,1,1,2,2,1
24725,5,1,5,1,1,5,3,5,1,1,1,1,1,3
11135,3,1,5,3,1,3,1,5,3,3,1,1,1,5
31474,5,5,1,3,3,1,1,1,1,1,2,1,1,1
61616,5,1,5,2,5,2,1,5,1,4,1,1,1,1
129804,3,4,1,3,2,5,4,1,1,2,2,1,1,1
57900,2,3,3,5,5,2,5,4,2,5,2,2,2,1
81480,5,5,4,5,3,3,3,2,5,1,1,3,4,1
111619,5,3,2,2,3,5,2,5,1,5,1,1,1,1
121368,1,4,2,1,2,2,4,4,5,2,1,1,1,1
80871,5,4,1,4,2,3,1,3,1,3,1,1,1,1
15027,3,3,3,5,3,3,5,1,5,1,1,2,2,1
13737,3,3,3,1,1,1,5,1,5,5,1,1,2,1
23881,5,1,3,3,3,5,1,5,3,5,1,1,1,3
78427,4,4,5,1,4,5,4,3,2,2,2,3,3,1
143225,2,5,3,4,5,1,2,2,1,2,2,2,3,1
10760,3,1,5,1,3,1,5,5,1,1,1,1,1,3
57210,2,4,1,2,3,5,2,3,4,5,2,1,1,1
21182,3,5,5,5,1,5,5,1,3,3,2,4,5,1
123647,2,3,1,3,5,1,5,3,2,5,1,1,1,1
34773,5,5,5,3,3,5,5,3,3,5,2,4,5,1
117006,3,1,5,4,3,4,2,2,4,3,1,1,1,1
28642,5,3,3,3,5,5,1,3,5,1,1,1,2,1
8705,3,1,1,5,3,3,5,3,1,3,1,1,1,5
107367,5,5,1,4,4,4,2,4,2,3,2,1,1,1
120627,5,3,3,3,1,5,3,4,5,4,1,1,2,1
18765,3,5,3,1,5,1,1,5,3,1,2,2,3,1
4318,1,1,5,5,3,1,3,3,5,5,1,1,1,1
16601,3,3,5,5,3,3,5,3,1,5,1,3,3,1
140259,5,5,5,5,2,5,3,4,2,2,2,4,5,1
105114,5,5,3,1,1,5,2,2,4,4,3,2,3,1
131608,2,1,3,1,1,5,3,1,1,2,1,1,1,1
133361,5,5,5,4,3,4,1,4,5,4,2,3,4,1
83135,2,1,3,4,3,3,2,2,3,3,1,1,1,1
69208,4,2,1,3,5,1,1,5,4,3,1,1,1,1
45287,5,3,3,3,2,1,3,3,2,3,1,2,2,1
130416,1,2,2,1,2,3,3,4,1,4,1,1,1,1
80514,2,5,1,1,1,1,3,1,5,3,1,1,1,1
103123,4,5,5,3,3,2,3,4,1,5,3,4,5,1
103841,2,1,3,4,1,2,1,4,1,3,1,1,1,1
138399,4,4,5,2,4,3,2,4,4,1,2,3,3,1
46143,4,5,4,1,3,3,1,1,3,2,2,2,3,1
123750,3,1,4,5,1,1,2,4,4,5,1,1,1,1
45074,5,5,3,3,1,5,2,1,4,1,3,2,3,1
98287,2,4,2,4,5,2,2,5,2,3,1,1,1,1
86416,3,4,2,4,2,3,2,1,4,5,2,2,2,1
91936,4,5,2,3,2,4,2,4,3,4,1,1,2,1
23443,5,1,3,1,5,1,3,1,1,1,1,1,1,3
105307,4,4,4,1,5,1,5,3,3,3,1,2,3,1
68179,5,5,5,5,4,5,1,3,5,3,1,3,5,1
142788,5,3,2,1,2,2,2,5,4,5,1,1,1,1
82808,1,2,3,1,4,3,5,1,1,3,1,1,1,1
116085,5,4,1,4,5,3,4,1,3,4,1,1,1,1
55454,3,5,4,4,3,4,3,1,1,5,3,3,4,1
75745,4,5,5,2,3,3,4,4,1,3,3,4,5,1
56127,2,1,2,1,5,4,1,5,4,1,1,1,1,1
108107,4,5,1,4,4,2,5,1,5,2,2,1,1,1
17622,3,5,1,3,3,3,3,5,1,5,2,1,1,1
42566,4,2,1,1,2,5,1,4,5,2,1,1,1,1
81363,4,3,1,1,3,1,1,4,4,3,2,1,1,1
30252,5,3,5,3,5,5,5,5,3,5,1,2,3,1
62589,5,2,3,3,2,4,1,4,4,4,1,1,1,1
415,1,1,1,1,5,3,3,3,1,5,1,1,1,1
123224,3,3,5,4,4,5,3,4,3,4,2,2,3,1
115923,1,2,4,5,4,5,4,4,5,2,1,1,1,1
127721,1,5,4,2,1,5,2,4,1,4,2,2,3,1
27729,5,3,3,1,1,3,1,5,5,5,2,1,2,1
16376,3,3,5,5,1,1,5,1,1,5,1,2,3,1
114650,1,2,2,1,2,5,5,1,5,2,1,1,1,1
124547,1,3,4,1,4,2,2,3,4,2,2,2,2,1
13225,3,3,1,5,1,3,1,3,1,3,2,1,1,1
27495,5,3,1,5,5,1,1,5,1,3,1,1,1,1
94067,3,1,1,4,1,1,4,2,2,3,1,1,1,1
23627,5,1,3,3,1,1,3,5,1,1,1,1,1,3
21141,3,5,5,5,1,3,5,5,5,1,3,5,5,1
26197,5,3,1,1,1,3,5,3,3,5,1,1,1,1
62044,1,1,1,5,4,5,5,3,5,4,1,1,1,1
13524,3,3,1,5,3,5,5,5,5,3,2,1,1,1
96128,4,5,4,2,3,2,2,3,2,5,2,3,4,1
85970,4,3,3,4,3,3,1,2,2,2,1,1,2,1
62961,5,1,4,2,2,5,1,2,1,3,1,1,1,1
105448,1,5,3,4,3,4,3,1,5,4,2,2,2,1
38924,5,4,2,4,4,1,1,2,3,1,1,1,2,1
115720,2,2,5,3,4,5,5,1,4,1,1,2,2,1
130270,1,2,3,1,3,2,3,1,3,2,1,1,2,1
62504,5,4,2,3,5,2,3,5,5,2,1,1,2,1
137814,5,3,4,1,5,3,4,4,4,3,1,1,2,1
39266,2,4,4,2,3,1,2,1,2,3,1,2,3,1
134985,5,3,4,3,4,1,2,2,3,1,2,2,2,1
24894,5,1,5,1,3,5,3,5,1,3,1,1,1,3
60838,4,3,2,2,3,3,3,2,2,1,1,1,1,1
79080,5,4,3,5,2,4,4,4,1,1,2,2,2,1
47937,3,5,4,4,3,1,4,4,2,5,2,4,4,1
28563,5,3,3,3,5,1,5,5,1,5,1,1,2,1
61937,4,1,5,3,4,5,3,1,3,5,1,1,1,1
51391,1,1,2,2,4,5,4,5,2,2,1,1,1,1
72361,4,1,1,3,5,3,2,2,3,5,1,1,1,1
71271,3,5,5,2,3,3,5,5,4,5,3,5,5,1
118823,1,2,3,2,1,5,1,3,3,5,1,1,1,1
65585,2,1,1,4,3,1,4,5,1,1,1,1,1,1
78279,4,5,1,1,1,3,5,3,5,3,1,1,1,1
51825,5,4,4,3,1,1,3,3,3,2,3,2,3,1
55271,4,4,3,5,5,4,3,2,3,2,1,1,2,1
85499,3,4,1,3,4,5,1,4,5,4,2,1,1,1
35919,5,5,5,3,1,2,2,3,1,3,3,3,4,1
66427,5,5,4,2,3,3,1,1,1,2,2,2,3,1
96529,1,2,1,5,2,1,2,2,5,3,1,1,1,1
141077,3,5,5,1,1,5,4,2,2,2,2,4,5,1
137710,5,4,1,3,2,5,5,5,4,5,3,1,1,1
14313,3,3,3,3,1,3,5,5,1,5,1,2,2,1
134634,5,2,2,4,1,5,3,5,5,1,1,1,1,1
59693,2,5,3,5,2,2,3,4,2,1,2,2,3,1
27450,5,3,1,5,3,5,3,3,3,5,1,1,1,1
36190,5,3,3,5,2,3,3,2,4,1,2,1,2,1
16195,3,3,5,3,5,1,3,5,1,1,1,2,3,1
110084,3,1,5,5,4,3,3,2,1,3,1,1,1,1
13422,3,3,1,5,3,3,1,3,5,1,1,1,1,1
136614,2,2,5,4,4,3,2,1,5,4,1,2,2,1
66559,3,2,2,5,4,2,2,1,5,3,1,1,1,1
52177,4,3,4,4,3,2,4,1,3,3,2,2,2,1
3625,1,1,5,3,1,1,1,5,3,3,1,1,1,1
128149,5,1,1,4,5,2,5,3,5,3,1,1,1,2
58271,4,5,4,2,2,3,4,4,3,5,1,4,4,1
110071,1,3,3,5,4,3,5,3,1,4,1,1,2,1
50013,4,2,3,4,5,4,5,2,2,4,1,1,1,1
76097,5,1,5,5,2,3,4,2,4,5,1,1,1,2
89803,2,3,3,4,5,2,1,5,2,5,1,1,2,1
69775,4,4,5,5,5,2,1,1,3,4,2,3,4,1
55385,3,3,5,4,2,3,4,3,4,4,2,2,2,1
106855,5,3,3,3,5,1,3,1,2,2,1,1,1,1
6683,1,3,5,1,3,5,1,3,1,5,1,2,3,1
1798,1,1,3,1,3,3,3,3,5,3,1,1,1,1
112500,3,4,2,2,4,2,5,2,4,5,2,2,2,1
6547,1,3,5,1,1,3,3,5,1,3,1,2,3,1
57107,2,4,3,2,4,4,5,1,1,4,2,2,2,1
101404,5,2,4,2,5,2,4,4,3,5,1,1,1,1
10810,3,1,5,1,3,3,5,1,5,5,1,1,1,3
40609,5,3,1,1,4,3,5,3,2,3,1,1,1,1
106202,1,4,5,5,3,2,4,5,5,4,1,3,4,1
48421,1,3,1,1,5,1,5,2,4,3,2,1,1,1
124144,2,1,5,2,1,1,4,2,1,5,1,1,1,1
23044,5,1,1,5,5,5,3,3,5,3,1,1,1,5
33600,5,5,3,5,3,1,5,1,5,5,2,2,3,1
30350,5,3,5,5,1,3,5,1,1,3,1,2,3,1
15275,3,3,3,5,5,5,5,3,3,3,1,2,2,1
80605,3,5,2,3,4,5,1,4,4,2,2,1,1,1
1910,1,1,3,1,5,1,3,3,5,3,1,1,1,1
81064,3,1,3,5,4,3,5,1,4,3,1,1,1,1
65032,1,5,1,3,5,4,4,4,3,2,2,1,1,1
115273,2,3,3,2,4,1,3,1,3,3,1,2,2,1
42778,4,3,2,5,4,3,4,1,2,4,1,1,1,1
89807,5,3,2,2,5,3,4,4,3,1,1,1,1,1
116156,2,2,4,4,3,4,1,5,4,5,2,1,2,1
93237,2,1,4,1,5,4,5,5,5,2,1,1,1,1
124639,3,1,5,5,4,5,5,5,2,1,1,1,1,1
21639,5,1,1,1,1,3,5,1,1,3,1,1,1,2
10708,3,1,5,1,3,1,1,1,1,1,1,1,1,2
36870,2,5,1,2,1,3,2,1,1,4,3,1,1,1
50114,3,4,4,4,1,3,4,4,5,3,1,3,3,1
107363,2,2,4,4,5,2,3,5,4,5,2,1,2,1
103613,1,1,2,1,3,2,4,4,3,4,1,1,1,1
130653,2,3,3,4,3,4,5,5,4,2,1,1,2,1
63029,3,4,5,4,5,5,1,2,5,1,1,3,4,1
3077,1,1,3,5,5,5,3,3,5,5,1,1,1,1
5349,1,3,1,5,1,5,1,1,1,1,1,1,1,1
12507,3,3,1,1,5,1,5,1,5,5,1,1,1,1
119086,4,5,4,5,5,1,5,2,4,3,2,3,3,1
89338,5,1,5,1,3,5,3,3,1,4,1,1,1,2
88366,4,2,4,1,1,1,5,2,2,1,1,2,2,1
46278,2,2,2,4,3,4,4,5,1,2,2,1,1,1
102443,2,1,2,3,1,5,2,5,2,5,1,1,1,2
86784,3,5,2,1,5,2,4,5,5,5,1,2,2,1
130636,4,1,5,3,3,4,4,5,2,4,1,1,1,1
24745,5,1,5,1,1,5,5,5,1,1,1,1,1,2
27832,5,3,3,1,3,1,1,1,5,5,1,1,2,1
19159,3,5,3,3,3,3,1,1,5,3,2,2,3,1
61032,5,1,4,1,4,1,3,2,1,5,1,1,1,1
127872,4,1,3,5,2,2,2,4,3,5,1,1,1,2
40699,5,3,4,5,4,4,4,5,3,5,1,2,2,1
23070,5,1,1,5,5,5,5,5,3,3,1,1,1,5
9991,3,1,3,3,5,5,5,3,5,1,1,1,1,3
130459,2,5,4,2,4,2,1,3,3,5,1,3,4,1
16807,3,3,5,5,5,5,3,3,1,1,1,2,3,1
3445,1,1,5,1,3,5,5,5,1,5,1,1,1,1
115569,1,4,4,2,1,1,2,4,5,2,1,2,3,1
91129,1,4,3,3,4,4,4,5,2,4,1,2,2,1
8517,3,1,1,5,1,3,3,3,1,3,1,1,1,5
25634,5,1,5,5,1,1,5,1,3,3,1,1,1,5
18013,3,5,1,5,1,5,1,5,5,1,3,1,1,1
99135,4,1,4,5,3,2,4,4,5,2,1,1,1,2
142066,5,3,5,3,1,4,3,2,1,3,2,2,3,1
83032,5,2,4,5,2,4,3,1,2,5,2,1,2,1
27317,5,3,1,5,3,1,1,1,3,3,1,1,1,1
82851,2,5,4,2,4,3,4,4,1,4,4,3,4,1
95524,2,3,1,2,4,2,5,5,2,2,2,1,1,1
62252,4,3,1,2,2,1,5,3,4,3,2,1,1,1
1573,1,1,3,1,1,1,5,3,5,5,1,1,1,1
39917,5,4,4,5,5,5,5,4,5,4,1,2,3,1
52831,5,4,4,5,5,5,4,4,2,4,2,2,3,1
61797,5,5,5,4,2,2,1,3,3,2,2,3,5,1
8867,3,1,1,5,5,3,3,5,1,1,1,1,1,3
21052,3,5,5,5,1,1,3,3,1,3,3,5,5,1
114265,5,3,5,1,2,1,2,1,5,2,1,2,3,1
56615,3,1,1,2,2,5,1,1,3,5,1,1,1,1
114259,5,3,5,4,4,4,5,1,3,1,1,2,3,1
115648,5,2,2,4,2,3,3,5,1,2,1,1,1,1
136348,1,2,3,2,2,5,2,3,3,2,1,1,1,1
98968,3,3,5,4,1,5,3,2,2,4,2,3,3,1
22094,5,1,1,3,1,1,3,3,3,3,1,1,1,5
53153,2,2,4,5,4,2,3,1,1,2,1,2,2,1
64224,4,2,4,1,2,5,4,2,3,3,1,2,2,1
7039,1,3,5,3,3,5,1,5,3,3,1,2,3,1
21105,3,5,5,5,1,3,3,1,1,3,2,4,5,1
14806,3,3,3,5,1,3,1,5,3,1,2,1,2,1
23471,5,1,3,1,5,1,5,3,5,3,1,1,1,3
130040,4,2,4,4,4,3,5,4,2,4,1,1,2,1
130491,5,2,3,4,2,1,5,1,5,3,1,1,1,1
6338,1,3,3,5,3,1,5,5,5,5,1,1,2,1
101542,2,4,4,4,5,5,2,1,2,4,2,2,3,1
49418,3,2,3,1,4,4,3,2,4,2,1,1,1,1
72092,3,5,1,1,2,1,2,4,3,3,3,1,1,1
139984,2,2,2,3,5,3,1,4,5,2,1,1,1,1
9243,3,1,3,1,3,5,1,3,5,3,1,1,1,3
16646,3,3,5,5,3,5,3,5,5,1,1,2,3,1
129861,5,1,1,4,3,2,2,1,2,5,1,1,1,2
17026,3,5,1,1,3,1,1,5,3,1,3,1,1,1
93914,5,4,2,4,1,2,4,1,5,2,1,2,2,1
19341,3,5,3,3,5,3,1,3,1,5,2,2,3,1
80579,4,1,1,1,3,3,1,1,2,1,1,1,1,1
24999,5,1,5,1,5,3,1,5,3,1,1,1,1,3
140630,3,1,1,5,1,4,3,5,5,3,1,1,1,1
78850,3,2,2,2,4,3,5,2,1,5,1,1,1,1
126076,4,5,1,4,2,1,4,5,3,3,3,1,1,1
79250,5,1,5,3,3,5,5,4,1,2,1,1,1,1
13319,3,3,1,5,1,5,3,5,5,5,1,1,1,1
125510,3,1,1,1,2,5,5,4,5,1,1,1,1,1
43253,4,3,3,1,1,3,5,5,4,1,1,1,1,1
118560,2,3,4,2,2,5,1,2,1,5,2,2,3,1
18957,3,5,3,3,1,1,5,1,5,5,2,2,3,1
115168,5,3,3,4,1,3,2,1,4,5,1,1,2,1
136378,2,5,1,1,1,1,4,5,4,4,3,1,1,1
128185,5,5,1,1,1,2,4,5,4,4,2,1,1,1
108789,5,1,3,4,3,2,5,2,3,2,1,1,1,1
109914,3,1,4,4,1,3,4,3,1,1,1,1,1,1
127781,5,2,4,1,3,1,1,3,5,3,1,1,2,1
103243,4,1,4,5,5,1,5,2,2,1,1,1,1,1
139598,5,2,2,5,3,1,4,2,1,4,1,1,1,1
103875,4,3,1,3,4,2,4,2,3,1,1,1,1,1
23164,5,1,3,1,1,3,3,5,5,3,1,1,1,2
109238,3,4,5,5,4,3,1,1,4,1,2,3,4,1
97185,4,5,1,5,4,1,3,3,5,4,1,1,1,1
55531,3,2,2,5,2,4,1,1,4,4,2,1,1,1
118808,2,3,2,3,5,5,3,2,2,2,1,1,1,1
106338,2,4,2,5,4,4,1,2,4,2,2,1,1,1
37850,4,4,3,1,3,2,2,5,1,1,2,2,3,1
32841,5,5,3,1,5,5,3,1,3,1,2,2,3,1
120132,5,2,3,2,3,4,4,4,5,3,1,1,1,1
94779,5,2,2,3,4,1,4,3,1,4,2,1,1,1
33591,5,5,3,5,3,1,3,5,5,1,2,2,3,1
20452,3,5,5,1,5,5,1,1,5,3,1,4,5,1
45726,3,4,2,2,1,1,5,4,1,5,2,2,2,1
139304,2,1,2,4,5,5,1,2,5,2,1,1,1,1
50024,1,2,1,4,2,2,5,3,2,4,1,1,1,1
100578,3,2,4,1,2,5,2,2,1,3,1,1,2,1
65396,1,4,4,2,5,4,4,5,3,2,2,2,3,1
116011,2,3,3,4,5,4,2,2,5,2,1,1,2,1
71926,2,2,4,2,4,3,4,2,5,1,1,1,1,1
107766,2,5,3,1,3,3,3,2,4,4,2,2,2,1
3396,1,1,5,1,3,5,1,3,1,1,1,1,1,1
86702,3,4,4,4,4,1,2,2,1,2,2,2,3,1
40794,5,5,3,5,2,3,1,4,5,4,1,2,3,1
20751,3,5,5,3,3,3,1,3,1,5,2,4,5,1
118658,2,5,1,2,2,1,2,4,5,3,1,1,1,1
11239,3,1,5,3,3,1,1,1,1,3,1,1,1,5
7321,1,3,5,5,5,1,1,3,5,1,1,2,3,1
5086,1,3,1,3,1,5,1,3,1,5,1,1,1,1
44293,5,3,2,4,2,2,2,3,3,5,1,1,1,1
111520,1,3,5,4,5,5,3,2,2,2,1,2,2,1
79288,4,2,4,3,5,4,3,3,4,4,1,2,2,1
16659,3,3,5,5,3,5,5,3,3,3,2,3,3,1
124020,3,3,5,4,5,1,2,3,5,2,1,2,2,1
18037,3,5,1,5,1,5,5,1,1,3,2,1,1,1
93330,3,4,4,4,5,5,4,4,2,3,2,2,3,1
13435,3,3,1,5,3,3,3,1,3,5,1,1,1,1
52990,3,2,2,2,2,5,1,2,4,4,1,1,1,1
2259,1,1,3,3,3,1,3,3,3,5,1,1,1,1
83745,4,4,3,1,5,5,3,2,4,5,2,2,2,1
21687,5,1,1,1,1,5,3,3,5,1,1,1,1,3
82760,1,3,5,2,4,4,2,1,4,5,1,2,2,1
67842,4,3,3,2,5,2,5,5,1,2,1,2,2,1
129432,3,2,4,5,1,3,4,2,4,5,1,1,1,1
31029,5,5,1,1,3,3,3,1,3,5,2,1,1,1
2254,1,1,3,3,3,1,3,3,1,1,1,1,1,1
55954,4,5,1,2,1,4,2,5,3,5,2,1,1,1
89530,3,5,5,1,4,5,3,1,3,5,2,4,5,1
34189,5,5,5,1,3,3,5,3,3,5,2,4,5,1
130217,3,3,4,3,3,4,1,5,1,2,2,2,2,1
71976,2,2,1,5,5,2,5,2,5,5,1,1,1,1
101345,3,4,4,1,4,2,5,5,2,3,1,3,3,1
75664,2,5,1,2,1,4,3,2,5,2,2,1,1,1
20266,3,5,5,1,3,3,5,5,1,3,3,5,5,1
98438,3,5,5,2,2,2,2,1,2,2,2,4,5,1
110759,2,4,2,3,4,5,2,4,5,5,1,1,2,1
92037,3,3,1,3,3,3,4,4,2,4,1,1,1,1
35829,1,3,5,5,2,5,1,1,1,5,1,2,3,1
24078,5,1,3,3,5,5,3,5,5,3,1,1,1,5
29213,5,3,5,1,1,1,1,5,1,3,2,2,3,1
2220,1,1,3,3,1,5,5,5,1,1,1,1,1,1
142508,3,4,5,4,5,3,4,1,2,2,1,3,4,1
97102,4,2,3,3,4,3,5,1,3,2,1,1,1,1
117351,2,3,5,4,4,4,5,5,2,3,2,2,3,1
102644,5,4,5,2,3,3,5,2,5,3,1,3,4,1
16997,3,5,1,1,1,5,5,1,5,1,2,1,1,1
49799,2,5,1,3,1,5,2,4,5,1,1,1,1,1
76565,1,2,5,4,3,4,2,4,3,2,1,1,2,1
18240,3,5,1,5,5,1,1,3,1,3,2,1,1,1
77029,2,3,4,4,3,5,1,2,5,1,1,1,2,1
87939,3,1,4,3,5,3,4,1,4,1,1,1,1,1
60662,1,4,1,5,2,5,4,4,5,1,1,1,1,1
17075,3,5,1,1,3,3,1,1,3,5,1,1,1,1
78817,3,2,5,2,2,4,2,2,4,2,1,1,2,1
126815,5,3,5,4,4,2,5,5,2,5,1,2,3,1
18715,3,5,3,1,3,5,3,1,5,5,2,3,3,1
49758,4,5,3,5,5,2,3,4,5,4,2,2,3,1
5275,1,3,1,3,5,5,1,5,1,5,1,1,1,1
23678,5,1,3,3,1,3,3,3,3,5,1,1,1,2
134716,2,5,1,1,2,5,2,2,3,1,2,1,1,1
125137,2,1,4,5,1,5,2,5,3,2,1,1,1,1
95344,3,3,3,3,1,4,5,3,3,4,2,2,2,1
93589,5,1,5,2,1,2,1,2,1,5,1,1,1,1
82166,3,2,5,1,1,3,4,2,4,2,1,1,2,1
1632,1,1,3,1,1,3,5,3,1,1,1,1,1,1
37348,2,4,5,1,5,4,4,1,5,3,1,3,3,1
96689,5,1,5,5,5,5,1,1,2,4,1,1,1,1
35224,5,5,5,5,3,3,3,3,5,1,2,4,5,1
113732,5,4,5,3,2,2,3,5,5,3,1,3,4,1
10022,3,1,3,5,1,1,3,1,5,1,1,1,1,3
55913,5,1,1,2,3,3,1,4,3,3,1,1,1,1
73317,2,5,3,2,5,4,5,5,2,3,2,2,2,1
54466,3,3,4,4,2,4,4,3,3,1,1,2,2,1
125252,3,5,5,3,4,2,3,2,3,1,1,4,4,1
99519,3,2,2,2,4,4,5,3,3,2,1,1,1,1
24597,5,1,5,1,1,1,3,1,5,1,1,1,1,4
